statea	stateb	year	dependa	dependb	demauta	demautb	allies	dispute1	logdstab	lcaprat2	smigoabi	opena	openb	minrpwrs	noncontg
235	325	1898	0.024200195	0.001937594	-4	-4	0	0	7.052449	2.1671774	11	0.41516674	0.18635297	-1.0	0.0
235	325	1899	0.024501463	0.0019706276	-4	-4	0	0	7.052449	2.1314156	12	0.27652684	0.19606714	-1.0	0.0
235	325	1900	0.008944754	9.430671E-4	-3	-1	0	0	7.052449	2.1405787	12	0.071708746	0.18688433	-1.0	0.0
235	325	1901	0.011124094	8.8953297E-4	-3	-1	0	0	7.052449	2.097295	13	0.34369776	0.17770153	-1.0	0.0
235	325	1902	0.009875454	8.8599476E-4	-3	-1	0	0	7.052449	2.0830035	15	0.29777205	0.18421905	-1.0	0.0
235	325	1903	0.009961837	8.38152E-4	-3	-1	0	0	7.052449	2.1014636	16	0.3195992	0.18131283	-1.0	0.0
235	325	1904	0.009638881	8.221182E-4	-3	-1	0	0	7.052449	2.0946462	18	0.32080728	0.18320966	-1.0	0.0
235	325	1905	0.009542352	7.618834E-4	-3	-1	0	0	7.052449	2.1079724	19	0.30695686	0.18510649	-1.0	0.0
235	325	1906	0.008197833	7.1748486E-4	-1	-1	0	0	7.052449	2.0658393	19	0.26763844	0.20650181	-1.0	0.0
235	325	1907	0.0072716083	6.204301E-4	-9	-1	0	0	7.052449	2.0409586	20	0.23969324	0.19353303	-1.0	0.0
235	325	1908	0.007292721	6.112588E-4	2	-1	0	0	7.052449	2.0847287	20	0.2502336	0.18328924	-1.0	0.0
235	325	1909	0.0069184885	5.4938067E-4	2	-1	0	0	7.052449	2.1511738	21	0.23765796	0.17665963	-1.0	0.0
235	325	1911	0.006775894	5.279479E-4	7	-1	0	0	7.052449	2.2947772	21	0.24846667	0.18188483	-1.0	0.0
235	325	1912	0.0067769703	5.9534184E-4	7	-1	0	0	7.052449	2.3327034	22	0.22773908	0.19585305	-1.0	0.0
235	325	1913	0.008919744	6.4549403E-4	7	-1	0	0	7.052449	2.2989013	22	0.08879448	0.19004206	-1.0	0.0
235	325	1920	0.006665423	2.9723463E-4	7	-1	0	0	7.052449	2.7049217	29	0.29139152	0.14905907	-1.0	0.0
235	325	1921	0.0054247635	2.2416534E-4	7	-1	0	0	7.052449	2.5787878	29	0.23927075	0.090342715	-1.0	0.0
235	325	1930	0.0040659085	2.8641973E-4	-9	-9	0	0	7.052449	2.4633088	33	0.16272618	0.118299365	-1.0	0.0
235	325	1931	0.0028492075	1.973538E-4	-9	-9	0	0	7.052449	2.461033	34	0.1290223	0.09638283	-1.0	0.0
235	325	1932	0.0026044063	1.7198964E-4	-9	-9	0	0	7.052449	2.4854615	34	0.11232345	0.07873076	-1.0	0.0
235	325	1933	0.003130124	2.2784679E-4	-9	-9	0	0	7.052449	2.4946265	35	0.14910582	0.07734184	-1.0	0.0
235	325	1934	0.0042891526	3.1434547E-4	-9	-9	0	0	7.052449	2.52556	35	0.15801498	0.09652604	-1.0	0.0
235	325	1935	0.0029157521	2.0624246E-4	-9	-9	0	0	7.052449	2.7361705	36	0.109225675	0.06364642	-1.0	0.0
235	325	1936	0.00185898	1.2387165E-4	-9	-9	0	0	7.052449	2.5753198	34	0.157579	0.064604454	-1.0	0.0
235	325	1937	0.0047105174	3.5069705E-4	-9	-9	0	0	7.052449	2.6400616	32	0.1459671	0.08737573	-1.0	0.0
235	325	1938	0.004889372	3.430082E-4	-9	-9	0	0	7.052449	2.5948136	31	0.1500179	0.078887165	-1.0	0.0
235	365	1885	0.026530081	0.0012170585	-5	-10	0	0	7.7940564	2.9683623	5	0.3025154	0.15835364	-1.0	0.0
235	365	1886	0.026023984	0.0011208939	-5	-10	0	0	7.7940564	3.0064409	5	0.26446167	0.13120657	-1.0	0.0
235	365	1887	0.025049549	0.0010426617	-5	-10	0	0	7.7940564	3.0249243	6	0.5182648	0.12576458	-1.0	0.0
235	365	1888	0.022860937	9.572054E-4	-5	-10	0	0	7.7940564	3.0222116	6	0.5499381	0.14173667	-1.0	0.0
235	365	1889	0.020001858	8.809947E-4	-5	-10	0	0	7.7940564	3.0704103	7	0.50116146	0.122851804	-1.0	0.0
235	365	1890	0.0129476795	5.039072E-4	-4	-10	0	0	7.7940564	3.0664997	7	0.06314146	0.09566538	-1.0	0.0
235	365	1891	0.018601561	8.0973224E-4	-4	-10	0	0	7.7940564	3.0924065	7	0.33674195	0.18605237	-1.0	0.0
235	365	1892	0.019617664	7.8672956E-4	-4	-10	0	0	7.7940564	3.1369581	7	0.3997814	0.12581934	-1.0	0.0
235	365	1893	0.02125112	7.2605663E-4	-4	-10	0	0	7.7940564	3.1985025	7	0.46404025	0.1133423	-1.0	0.0
235	365	1894	0.019422619	7.229817E-4	-4	-10	0	0	7.7940564	3.228328	7	0.37109828	0.13500461	-1.0	0.0
235	365	1895	0.020458039	6.981363E-4	-4	-10	0	0	7.7940564	3.256139	7	0.49865657	0.115725696	-1.0	0.0
235	365	1896	0.020412479	6.7639526E-4	-4	-10	0	0	7.7940564	3.2926729	7	0.42890027	0.12264366	-1.0	0.0
235	365	1897	0.01922121	6.355593E-4	-4	-10	0	0	7.7940564	3.325031	8	0.400985	0.13887516	-1.0	0.0
235	365	1898	0.016628088	5.795712E-4	-4	-10	0	0	7.7940564	3.3109295	8	0.41516674	0.12739053	-1.0	0.0
235	365	1899	0.015649157	5.257917E-4	-4	-10	0	0	7.7940564	3.350015	9	0.27652684	0.115724206	-1.0	0.0
235	365	1900	0.0107989395	3.3898765E-4	-3	-10	0	0	7.7940564	3.3954053	9	0.071708746	0.21385904	-1.0	0.0
235	365	1901	0.013430041	4.5448428E-4	-3	-10	0	0	7.7940564	3.3723814	10	0.34369776	0.086974554	-1.0	0.0
235	365	1902	0.011922567	4.1831174E-4	-3	-10	0	0	7.7940564	3.3529036	11	0.29777205	0.0863386	-1.0	0.0
235	365	1903	0.012026857	3.9736793E-4	-3	-10	0	0	7.7940564	3.379224	12	0.3195992	0.09457619	-1.0	0.0
235	365	1904	0.011636955	3.7627E-4	-3	-10	0	0	7.7940564	3.3844779	13	0.32080728	0.08447419	-1.0	0.0
235	365	1906	0.0098971855	3.319019E-4	-1	-6	0	0	7.7940564	3.4335427	15	0.26763844	0.079430446	-1.0	0.0
235	365	1907	0.008778962	3.020341E-4	-9	-6	0	0	7.7940564	3.411752	15	0.23969324	0.08117674	-1.0	0.0
235	365	1908	0.008804452	2.8980558E-4	2	-6	0	0	7.7940564	3.4317315	16	0.2502336	0.06962175	-1.0	0.0
235	365	1909	0.008352644	2.6654743E-4	2	-6	0	0	7.7940564	3.474365	16	0.23765796	0.087952785	-1.0	0.0
235	365	1911	0.00818049	2.3929596E-4	7	-6	0	0	7.7940564	3.4201784	16	0.24846667	0.085812815	-1.0	0.0
235	365	1912	0.007078053	2.234107E-4	7	-6	0	0	7.7940564	3.5483596	15	0.22773908	0.07629133	-1.0	0.0
235	365	1913	0.007839544	1.6749634E-4	7	-6	0	0	7.7940564	3.6124597	14	0.08879448	0.039693292	-1.0	0.0
235	365	1920	0.0016989299	3.8439073E-5	7	-1	0	0	7.7940564	3.1227689	12	0.29139152	7.53578E-4	-1.0	0.0
235	365	1921	0.0013716031	2.7286103E-5	7	-1	0	0	7.7940564	3.2245264	13	0.23927075	0.003995186	-1.0	0.0
235	365	1922	0.0017214397	4.2650638E-5	7	-7	0	0	7.7940564	3.2863746	14	0.19151446	0.006913397	-1.0	0.0
235	365	1923	0.0017495328	3.9556136E-5	7	-7	0	0	7.7940564	3.3329184	15	0.2139056	0.0066495333	-1.0	0.0
235	365	1924	0.0015557978	3.864135E-5	7	-7	0	0	7.7940564	3.1556466	16	0.18851057	0.057228483	-1.0	0.0
235	365	1925	9.0940605E-4	2.3056313E-5	7	-7	0	0	7.7940564	3.0900743	17	0.24011563	0.024860736	-1.0	0.0
235	365	1930	3.8884504E-4	1.2337748E-5	-9	-8	0	0	7.7940564	3.4168591	17	0.16272618	0.037106004	-1.0	0.0
235	365	1931	2.1685916E-4	6.520735E-6	-9	-8	0	0	7.7940564	3.4725263	17	0.1290223	0.12284377	-1.0	0.0
235	365	1932	2.7151615E-4	8.0347445E-6	-9	-8	0	0	7.7940564	3.4920547	18	0.11232345	0.09867006	-1.0	0.0
235	365	1933	2.7353535E-4	8.406518E-6	-9	-9	0	0	7.7940564	3.6692002	18	0.14910582	0.020548398	-1.0	0.0
235	365	1934	2.6694758E-4	7.4673417E-6	-9	-9	0	0	7.7940564	3.765677	19	0.15801498	0.013727749	-1.0	0.0
235	365	1935	3.328076E-4	8.472522E-6	-9	-9	0	0	7.7940564	3.9101386	19	0.109225675	0.006907101	-1.0	0.0
235	365	1936	4.64745E-4	1.0281121E-5	-9	-9	0	0	7.7940564	3.9375734	19	0.157579	0.0125845065	-1.0	0.0
235	365	1937	0.0018063012	4.3378182E-5	-9	-9	0	0	7.7940564	3.9860113	19	0.1459671	0.0127048	-1.0	0.0
235	365	1938	4.4595706E-4	1.0024195E-5	-9	-9	0	0	7.7940564	4.0424905	18	0.1500179	0.009898862	-1.0	0.0
235	365	1960	9.794391E-4	3.3415014E-5	-9	-7	0	0	7.7940564	4.157426	26	0.2267369	0.10031903	-1.0	0.0
235	365	1961	2.9888313E-4	1.0313136E-5	-9	-7	0	0	7.7940564	4.1049337	26	0.23499095	0.09814853	-1.0	0.0
235	365	1962	0.0	0.0	-9	-7	0	0	7.7940564	4.121296	26	0.21480107	0.10413254	-1.0	0.0
235	365	1963	0.0	0.0	-9	-7	0	0	7.7940564	3.9921708	26	0.22111535	0.10675671	-1.0	0.0
235	365	1964	0.0	0.0	-9	-7	0	0	7.7940564	3.9956412	26	0.2555704	0.105367504	-1.0	0.0
235	365	1965	0.0	0.0	-9	-7	0	0	7.7940564	3.8651593	27	0.5771	0.10182932	-1.0	0.0
235	365	1966	0.0	0.0	-9	-7	0	0	7.7940564	3.966499	27	0.5786	0.09470093	-1.0	0.0
235	365	1967	6.234614E-5	1.9824624E-6	-9	-7	0	0	7.7940564	3.967665	27	0.55759996	0.09285793	-1.0	0.0
235	365	1968	2.8158352E-4	9.054802E-6	-9	-7	0	0	7.7940564	3.89546	27	0.552	0.08988191	-1.0	0.0
235	365	1969	7.6878554E-5	2.4833187E-6	-9	-7	0	0	7.7940564	3.9056313	27	0.535	0.11204555	-1.0	0.0
235	365	1970	8.606762E-5	2.7349204E-6	-9	-7	0	0	7.7940564	3.7353477	27	0.5621	0.088176444	-1.0	0.0
235	365	1971	3.6799105E-5	1.2066106E-6	-9	-7	0	0	7.7940564	3.6664295	27	0.5718	0.08506776	-1.0	0.0
235	365	1972	2.1177502E-5	7.13446E-7	-9	-7	0	0	7.7940564	3.680562	28	0.5985	0.093071505	-1.0	0.0
235	365	1973	3.6671252E-5	1.2555587E-6	-9	-7	0	0	7.7940564	3.729532	28	0.6045	0.109250225	-1.0	0.0
235	365	1976	0.006816714	2.0522077E-4	9	-7	0	0	7.7940564	4.1012063	29	0.4825	0.12707719	-1.0	0.0
235	365	1977	0.006391699	1.9411923E-4	9	-7	0	0	7.7940564	4.1162486	29	0.5189	0.12954225	-1.0	0.0
235	365	1978	0.004767888	1.4179132E-4	9	-7	0	0	7.7940564	4.1017904	32	0.52639997	0.1371869	-1.0	0.0
235	365	1979	0.006160521	1.8657382E-4	9	-7	0	0	7.7940564	4.113382	34	0.6487	0.14569084	-1.0	0.0
235	365	1980	0.005704885	1.664146E-4	9	-7	0	0	7.7940564	4.109698	37	0.7256	0.1485225	-1.0	0.0
235	365	1981	0.0070248814	1.9890183E-4	9	-7	0	0	7.7940564	4.1038885	37	0.7493	0.07772577	-1.0	0.0
235	365	1982	0.0031022392	8.760446E-5	10	-7	0	0	7.7940564	4.2432957	37	0.72760004	0.066602565	-1.0	0.0
235	365	1983	0.0028624206	7.875719E-5	10	-7	0	0	7.7940564	4.3237004	38	0.7598	0.06026533	-1.0	0.0
235	365	1984	0.0024528387	6.407063E-5	10	-7	0	0	7.7940564	4.328814	38	0.8089	0.061118837	-1.0	0.0
235	365	1985	0.0022529908	5.9303424E-5	10	-7	0	0	7.7940564	4.3961344	38	0.77949995	0.057446253	-1.0	0.0
235	365	1986	0.0018250964	5.017384E-5	10	-7	0	0	7.7940564	4.114906	34	0.6853	0.052940056	-1.0	0.0
235	365	1987	0.0017662295	4.9906055E-5	10	-7	0	0	7.7940564	4.137743	29	0.69519997	0.051537942	-1.0	0.0
235	365	1988	0.0016484415	4.693361E-5	10	-6	0	0	7.7940564	4.120601	25	0.7547	0.051297933	-1.0	0.0
235	365	1989	0.002378673	7.070983E-5	10	-4	0	0	7.7940564	4.014851	20	0.7718	0.050975278	-1.0	0.0
235	365	1991	0.0	0.0	10	8	0	0	7.7940564	3.5775175	12			-1.0	0.0
235	432	1960	0.0	0.0	-9	-7	0	0	7.4955277	2.4929252	14	0.2267369	0.08811516	0.0	-1.0
235	433	1961	0.0	0.0	-9	-1	0	0	7.460578	2.093686	17	0.23499095	0.3505397	0.0	-1.0
235	433	1964	0.0	0.0	-9	-7	0	0	7.460578	1.9562054	19	0.2555704	0.29442495	0.0	-1.0
235	433	1965	1.433783E-4	7.2909147E-4	-9	-7	0	0	7.460578	1.9108988	20	0.5771	0.27365023	0.0	-1.0
235	433	1966	0.0	0.0	-9	-7	0	0	7.460578	1.8846006	20	0.5786	0.26765072	0.0	-1.0
235	433	1967	3.7407683E-4	0.0019855204	-9	-7	0	0	7.460578	1.8641157	21	0.55759996	0.26313427	0.0	-1.0
235	433	1968	0.0	0.0	-9	-7	0	1	7.460578	1.8365631	22	0.552	0.2566455	0.0	-1.0
235	433	1969	0.0	0.0	-9	-7	0	1	7.460578	1.8171378	22	0.535	0.27979535	0.0	-1.0
235	433	1970	2.634723E-5	1.6976487E-4	-9	-7	0	1	7.460578	2.1006036	23	0.5621	0.24933416	0.0	-1.0
235	433	1971	3.83324E-5	2.6376915E-4	-9	-7	0	1	7.460578	2.0694144	23	0.5718	0.23281947	0.0	-1.0
235	433	1972	6.148307E-5	4.4223655E-4	-9	-7	0	1	7.460578	2.031499	23	0.5985	0.31274235	0.0	-1.0
235	433	1973	4.6566667E-5	3.946437E-4	-9	-7	0	0	7.460578	2.000498	23	0.6045	0.35346606	0.0	-1.0
235	434	1960	0.0	0.0	-9	2	0	1	7.7600484	3.3370395	11	0.2267369	0.09411735	0.0	-1.0
235	438	1958	0.0	0.0	-9	-9	0	0	7.6191974	2.843158	10	0.23139943		0.0	-1.0
235	438	1959	0.0	0.0	-9	-9	0	0	7.6191974	2.7669506	11	0.21632704	0.255089	0.0	-1.0
235	438	1960	0.0017956384	0.0174482	-9	-9	0	0	7.6191974	2.4831846	11	0.2267369	0.34464893	0.0	-1.0
235	438	1961	0.0021669026	0.021067735	-9	-9	0	1	7.6191974	2.43177	11	0.23499095	0.25957212	0.0	-1.0
235	438	1962	0.0021996973	0.02131738	-9	-9	0	0	7.6191974	2.3614645	12	0.21480107	0.221779	0.0	-1.0
235	438	1963	0.0020536336	0.020381961	-9	-9	0	0	7.6191974	2.3486714	12	0.22111535	0.19011013	0.0	-1.0
235	438	1964	0.0	0.0	-9	-9	0	0	7.6191974	2.3410416	13	0.2555704	0.23461147	0.0	-1.0
235	438	1965	0.0	0.0	-9	-9	0	0	7.6191974	2.3044014	13	0.5771	0.26558796	0.0	-1.0
235	438	1966	0.0	0.0	-9	-9	0	0	7.6191974	2.1509192	13	0.5786	0.25286427	0.0	-1.0
235	438	1967	0.0	0.0	-9	-9	0	0	7.6191974	2.1570022	14	0.55759996	0.22545554	0.0	-1.0
235	438	1968	0.0	0.0	-9	-9	0	1	7.6191974	2.1659074	14	0.552	0.19103466	0.0	-1.0
235	438	1969	0.0	0.0	-9	-9	0	1	7.6191974	2.1716213	15	0.535	0.2183614	0.0	-1.0
235	438	1970	1.756482E-6	2.6996018E-5	-9	-9	0	1	7.6191974	2.3408191	15	0.5621	0.16926193	0.0	-1.0
235	438	1971	7.66648E-7	1.21819E-5	-9	-9	0	0	7.6191974	2.41969	15	0.5718	0.2037508	0.0	-1.0
235	438	1972	3.5523553E-5	6.238827E-4	-9	-9	0	1	7.6191974	2.3987346	15	0.5985	0.23172136	0.0	-1.0
235	438	1973	2.58445E-4	0.004961548	-9	-9	0	0	7.6191974	2.3954113	15	0.6045	0.33740556	0.0	-1.0
235	481	1961	0.0	0.0	-9	-7	0	0	7.9680514	3.9225783	12	0.23499095	0.5430573	0.0	-1.0
235	481	1962	0.0	0.0	-9	-7	0	0	7.9680514	3.9802372	13	0.21480107	0.5370167	0.0	-1.0
235	481	1963	0.0	0.0	-9	-7	0	0	7.9680514	3.8805485	14	0.22111535	0.5812702	0.0	-1.0
235	481	1964	0.0	0.0	-9	-7	0	0	7.9680514	3.900169	15	0.2555704	0.71632534	0.0	-1.0
235	481	1965	0.0	0.0	-9	-7	0	0	7.9680514	3.8878026	16	0.5771	0.7549226	0.0	-1.0
235	481	1966	0.0	0.0	-9	-7	0	0	7.9680514	3.7723243	17	0.5786	0.68743163	0.0	-1.0
235	481	1967	0.0	0.0	-9	-7	0	0	7.9680514	3.5361445	18	0.55759996	0.7371777	0.0	-1.0
235	481	1968	0.0	0.0	-9	-7	0	0	7.9680514	3.5864975	19	0.552	0.58396286	0.0	-1.0
235	481	1969	2.3962148E-5	5.094936E-4	-9	-9	0	0	7.9680514	3.83686	20	0.535	0.6285172	0.0	-1.0
235	481	1970	8.78241E-7	1.917031E-5	-9	-9	0	0	7.9680514	3.5784748	21	0.5621	0.4966292	0.0	-1.0
235	481	1971	3.066592E-6	6.545574E-5	-9	-9	0	0	7.9680514	3.4965901	21	0.5718	0.56973064	0.0	-1.0
235	481	1972	7.5145977E-6	1.635323E-4	-9	-9	0	0	7.9680514	3.455265	22	0.5985	0.6248888	0.0	-1.0
235	481	1973	0.0	0.0	-9	-9	0	0	7.9680514	3.1676245	22	0.6045	0.7255827	0.0	-1.0
235	484	1961	1.3076137E-4	0.0023008455	-9	4	0	0	8.115942	3.165706	11	0.23499095	0.44861156	0.0	-1.0
235	484	1962	1.2318305E-4	0.0022694115	-9	4	0	0	8.115942	3.0818188	11	0.21480107	0.4312119	0.0	-1.0
235	484	1963	6.468137E-5	0.0013319569	-9	-7	0	0	8.115942	2.9650896	12	0.22111535	0.44075632	0.0	-1.0
235	484	1964	6.2368745E-5	0.0012925157	-9	-7	0	0	8.115942	2.8798532	13	0.2555704	0.46514982	0.0	-1.0
235	484	1965	5.735132E-5	0.0012143513	-9	-7	0	0	8.115942	2.8340447	14	0.5771	0.4350655	0.0	-1.0
235	484	1966	0.0	0.0	-9	-7	0	1	8.115942	2.7149365	14	0.5786	0.38795415	0.0	-1.0
235	484	1967	3.7407684E-5	6.7923404E-4	-9	-7	0	0	8.115942	2.6478453	15	0.55759996	0.38131258	0.0	-1.0
235	484	1968	0.0	0.0	-9	-7	0	1	8.115942	2.6320286	16	0.552	0.3692307	0.0	-1.0
235	484	1969	1.9968456E-5	3.3955858E-4	-9	-7	0	0	8.115942	2.5770853	16	0.535	0.27583566	0.0	-1.0
235	484	1970	8.78241E-6	1.3077639E-4	-9	-7	0	0	8.115942	3.0053434	17	0.5621	0.14817919	0.0	-1.0
235	484	1971	3.83324E-5	6.023153E-4	-9	-7	0	0	8.115942	2.8885937	17	0.5718	0.18344407	0.0	-1.0
235	484	1972	8.8808876E-5	0.0014909864	-9	-7	0	0	8.115942	2.893257	18	0.5985	0.26193026	0.0	-1.0
235	484	1973	8.73125E-5	0.0015215698	-9	-7	0	0	8.115942	2.7072785	18	0.6045	0.27489448	0.0	-1.0
235	490	1965	3.5844574E-4	8.8337413E-4	-9	-9	0	0	8.117771	0.8567953	19	0.5771	0.29754838	0.0	-1.0
235	490	1966	2.040773E-4	4.4229312E-4	-9	-9	0	1	8.117771	0.84367424	19	0.5786	0.30638513	0.0	-1.0
235	490	1967	2.1197686E-4	4.7114227E-4	-9	-9	0	0	8.117771	0.81664723	19	0.55759996	0.24622232	0.0	-1.0
235	490	1968	3.2490405E-4	8.0231065E-4	-9	-9	0	1	8.117771	0.78591067	19	0.552	0.27995425	0.0	-1.0
235	490	1969	3.2947952E-4	7.859164E-4	-9	-9	0	0	8.117771	0.7390816	20	0.535	0.34804344	0.0	-1.0
235	490	1970	4.4790292E-4	0.0010486979	-9	-9	0	0	8.117771	0.88627946	20	0.5621	0.33545327	0.0	-1.0
235	490	1971	3.066592E-4	7.840624E-4	-9	-9	0	0	8.117771	0.86353284	21	0.5718	0.30765894	0.0	-1.0
235	490	1972	3.005839E-4	8.1616966E-4	-9	-9	0	0	8.117771	0.8506603	21	0.5985	0.35897315	0.0	-1.0
235	490	1973	2.0955001E-4	5.6270795E-4	-9	-9	0	0	8.117771	0.8435815	22	0.6045	0.35844263	0.0	-1.0
235	510	1963	0.0	0.0	-9	-7	0	0	8.392132	1.9014627	22	0.22111535	0.29805577	0.0	-1.0
235	510	1964	0.0	0.0	-9	-7	0	0	8.392132	1.8747072	22	0.2555704	0.30639336	0.0	-1.0
235	510	1965	0.0	0.0	-9	-7	0	0	8.392132	1.8253922	22	0.5771	0.29660377	0.0	-1.0
235	510	1966	0.0	0.0	-9	-7	0	0	8.392132	1.7700206	22	0.5786	0.34816903	0.0	-1.0
235	510	1967	0.0	0.0	-9	-7	0	0	8.392132	1.7049963	21	0.55759996	0.3100219	0.0	-1.0
235	510	1968	0.0	0.0	-9	-7	0	0	8.392132	1.7176305	21	0.552	0.33638632	0.0	-1.0
235	510	1969	0.0	0.0	-9	-7	0	0	8.392132	1.6713291	21	0.535	0.30573586	0.0	-1.0
235	510	1970	0.0	0.0	-9	-7	0	0	8.392132	1.745389	21	0.5621	0.334282	0.0	-1.0
235	510	1971	0.0	0.0	-9	-7	0	1	8.392132	1.6813233	21	0.5718	0.3377541	0.0	-1.0
235	510	1972	3.415726E-5	1.9315565E-4	-9	-7	0	0	8.392132	1.6344104	21	0.5985	0.35944182	0.0	-1.0
235	510	1973	9.895417E-5	5.5819185E-4	-9	-7	0	0	8.392132	1.5428774	21	0.6045	0.35057804	0.0	-1.0
235	551	1964	0.0	0.0	-9	2	0	0	8.400979	1.887911	18	0.2555704	0.7617161	0.0	-1.0
235	551	1965	0.0	0.0	-9	2	0	1	8.400979	1.70771	18	0.5771	0.84519994	0.0	-1.0
235	551	1966	3.5373398E-4	0.0015995885	-9	2	0	1	8.400979	1.6760383	18	0.5786	0.90279996	0.0	-1.0
235	551	1967	2.74323E-4	0.0012478787	-9	2	0	1	8.400979	1.5802461	19	0.55759996	0.9321	0.0	-1.0
235	551	1968	2.9241366E-4	0.0013465233	-9	0	0	1	8.400979	1.5154532	19	0.552	0.90650004	0.0	-1.0
235	551	1969	2.0467667E-4	8.526518E-4	-9	0	0	0	8.400979	1.568244	19	0.535	0.9457	0.0	-1.0
235	551	1970	2.6961998E-4	0.0012793037	-9	0	0	1	8.400979	1.787385	19	0.5621	0.90470004	0.0	-1.0
235	551	1971	1.119306E-4	6.1899447E-4	-9	0	0	1	8.400979	1.6851355	19	0.5718	0.86910003	0.0	-1.0
235	551	1972	7.651227E-5	4.241444E-4	-9	-9	0	1	8.400979	1.6298066	19	0.5985	0.8604	0.0	-1.0
235	551	1973	1.16416675E-4	6.5445196E-4	-9	-9	0	0	8.400979	1.6475507	19	0.6045	0.82449996	0.0	-1.0
235	552	1966	4.081546E-4	0.0020627063	-9	4	0	0	8.451438	1.1649513	10	0.5786	0.65940005	0.0	-1.0
235	552	1967	8.9778437E-4	0.0044695954	-9	4	0	0	8.451438	1.2116029	10	0.55759996	0.6283	0.0	-1.0
235	552	1968	0.0	0.0	-9	4	0	0	8.451438	1.1690964	9	0.552	0.6129	0.0	-1.0
235	552	1969	0.0	0.0	-9	4	0	0	8.451438	1.2068601	8	0.535	0.5643	0.0	-1.0
235	552	1970	0.0	0.0	-9	4	0	0	8.451438	1.353725	7	0.5621	0.5941	0.0	-1.0
235	552	1971	0.0	0.0	-9	4	0	0	8.451438	1.2312487	6	0.5718	0.59	0.0	-1.0
235	552	1972	0.0	0.0	-9	4	0	0	8.451438	1.2174476	5	0.5985	0.5595	0.0	-1.0
235	552	1973	0.0	0.0	-9	4	0	0	8.451438	1.1501958	4	0.6045	0.5505	0.0	-1.0
235	553	1965	0.0	0.0	-9	-9	0	0	8.427246	2.8215647	16	0.5771	0.53360003	0.0	-1.0
235	553	1966	1.3605153E-5	1.8254571E-4	-9	-9	0	0	8.427246	2.8004944	16	0.5786	0.5975	0.0	-1.0
235	553	1967	1.2469228E-5	1.6407915E-4	-9	-9	0	0	8.427246	2.7995214	16	0.55759996	0.58959997	0.0	-1.0
235	553	1968	2.1660271E-5	3.044307E-4	-9	-9	0	0	8.427246	2.8825433	16	0.552	0.63	0.0	-1.0
235	553	1969	7.588013E-5	0.0010492165	-9	-9	0	0	8.427246	2.5430777	17	0.535	0.6307	0.0	-1.0
235	553	1970	2.634723E-5	3.929057E-4	-9	-9	0	0	8.427246	2.6398594	17	0.5621	0.634	0.0	-1.0
235	553	1971	6.516508E-5	8.914946E-4	-9	-9	0	0	8.427246	2.5935307	17	0.5718	0.5893	0.0	-1.0
235	553	1972	8.949202E-5	0.0013020445	-9	-9	0	1	8.427246	2.5434802	18	0.5985	0.6123	0.0	-1.0
235	553	1973	1.0244667E-4	0.0016979239	-9	-9	0	0	8.427246	2.5039628	18	0.6045	0.6522	0.0	-1.0
235	560	1920	6.951103E-4	2.3032988E-4	7	4	0	0	8.529112	0.3690732	9	0.29139152	0.390125	0.0	-1.0
235	560	1921	8.882014E-4	2.6002733E-4	7	4	0	0	8.529112	0.45361698	9	0.23927075	0.29198146	0.0	-1.0
235	560	1922	7.088503E-4	2.6746085E-4	7	4	0	0	8.529112	0.3893134	9	0.19151446	0.39749923	0.0	-1.0
235	560	1923	7.221949E-4	2.4565434E-4	7	4	0	0	8.529112	0.32546443	10	0.2139056	0.40123573	0.0	-1.0
235	560	1924	6.385151E-4	2.3717567E-4	7	4	0	0	8.529112	0.68172985	10	0.18851057	0.32676947	0.0	-1.0
235	560	1925	5.88899E-4	2.2840194E-4	7	4	0	0	8.529112	0.25143263	10	0.24011563	0.3701653	0.0	-1.0
235	560	1930	3.174654E-4	1.410491E-4	-9	4	0	0	8.529112	0.12611134	10	0.16272618	0.34366047	0.0	-1.0
235	560	1931	2.8301243E-4	1.1913325E-4	-9	4	0	0	8.529112	0.12937741	11	0.1290223	0.29704046	0.0	-1.0
235	560	1932	3.0019926E-4	1.20501616E-4	-9	4	0	0	8.529112	0.14833231	12	0.11232345	0.26815045	0.0	-1.0
235	560	1933	3.1047786E-4	1.3153492E-4	-9	4	0	0	8.529112	0.13757966	13	0.14910582	0.27647623	0.0	-1.0
235	560	1934	3.097904E-4	1.2746433E-4	-9	4	0	0	8.529112	0.20156097	14	0.15801498	0.29416588	0.0	-1.0
235	560	1935	2.1688467E-4	9.091958E-5	-9	4	0	0	8.529112	0.2460285	15	0.109225675	0.32285237	0.0	-1.0
235	560	1936	3.0983004E-4	1.1797315E-4	-9	4	0	0	8.529112	0.3017516	15	0.157579	0.4741043	0.0	-1.0
235	560	1937	4.1459597E-4	1.8176742E-4	-9	4	0	0	8.529112	0.27991113	15	0.1459671	0.3960193	0.0	-1.0
235	560	1938	4.1620547E-4	1.6732042E-4	-9	4	0	0	8.529112	0.3539431	16	0.1500179	0.35022557	0.0	-1.0
235	560	1950	0.0011853777	4.6330615E-4	-9	4	0	0	8.529112	0.44999954	25	0.25437868	0.3572642	0.0	-1.0
235	560	1951	0.001401611	5.8059767E-4	-9	4	0	0	8.529112	0.5801109	26	0.2749778	0.42572007	0.0	-1.0
